customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C01536,Male,1,No,Yes,53,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,70.28,3979.46,No
C01537,Male,0,Yes,No,62,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,One year,No,Electronic check,76.37,4057.84,No
C01538,Male,0,Yes,Yes,6,Yes,No,No,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,93.68,507.58,No
C01539,Female,0,Yes,Yes,48,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,115.43,5452.25,No
C01540,Female,0,Yes,Yes,30,Yes,No,No,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,25.43,632.22,No
C01541,Female,1,Yes,No,57,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,23.4,1208.92,No
C01542,Male,1,No,No,60,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),112.69,5918.48,No
C01543,Male,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,71.52,1767.76,No
C01544,Female,0,No,Yes,19,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.11,1606.95,No
C01545,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,66.72,2339.35,Yes
C01546,Female,0,No,Yes,3,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.46,78.76,No
C01547,Female,1,No,Yes,19,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),95.58,1959.88,No
C01548,Female,0,Yes,No,59,Yes,No phone service,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,93.47,5954.41,No
C01549,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),49.48,1241.37,No
C01550,Male,0,Yes,Yes,49,Yes,No,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,48.93,2008.24,No
C01551,Female,0,No,No,48,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,102.62,4177.87,No
C01552,Female,1,No,No,50,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),25.31,1269.32,No
C01553,Female,0,Yes,Yes,35,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),106.99,3603.96,No
C01554,Male,0,No,No,65,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),43.92,2299.65,No
C01555,Female,0,No,No,33,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.89,2104.09,No
C01556,Female,0,No,Yes,35,No,No,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),112.54,4200.54,No
C01557,Male,1,No,Yes,5,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),86.49,458.68,No
C01558,Male,1,Yes,No,38,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.86,2063.55,No
C01559,Male,1,Yes,Yes,41,Yes,No phone service,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,87.64,3835.12,No
C01560,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No,No,Yes,Yes,No internet service,Two year,No,Mailed check,52.74,2940.35,No
C01561,Male,0,No,No,11,No,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,One year,No,Electronic check,46.0,527.14,No
C01562,Female,0,Yes,Yes,2,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,No,Electronic check,118.67,220.31,No
C01563,Female,0,Yes,No,17,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),93.83,1330.35,No
C01564,Female,0,No,No,39,Yes,Yes,No,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),83.12,3015.15,No
C01565,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,53.88,1009.92,No
C01566,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),22.97,310.42,No
C01567,Male,0,Yes,No,25,Yes,No phone service,DSL,No,No,Yes,No internet service,No,No internet service,Two year,No,Electronic check,21.14,439.54,No
C01568,Male,0,No,Yes,7,Yes,No phone service,No,No internet service,Yes,No internet service,Yes,Yes,No,One year,Yes,Electronic check,73.97,568.23,Yes
C01569,Male,0,Yes,No,41,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,94.97,3400.2,No
C01570,Female,1,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),72.28,2671.56,No
C01571,Male,0,Yes,Yes,13,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No internet service,One year,No,Electronic check,102.92,1281.82,No
C01572,Female,0,No,No,1,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),21.38,20.55,Yes
C01573,Female,1,No,Yes,36,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,55.04,1846.6,No
C01574,Male,0,Yes,No,68,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,41.94,2941.95,No
C01575,Female,0,No,No,37,Yes,No phone service,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),63.17,2232.1,No
C01576,Male,0,No,Yes,40,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,No,No,Two year,Yes,Electronic check,25.31,995.1,No
C01577,Male,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.37,7096.04,No
C01578,Male,0,Yes,Yes,59,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),40.55,1931.92,No
C01579,Male,1,Yes,Yes,13,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),111.15,1403.33,No
C01580,Female,0,Yes,Yes,1,Yes,No phone service,No,Yes,No,Yes,Yes,No internet service,No,One year,Yes,Electronic check,61.02,65.0,No
C01581,Male,0,No,No,69,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),117.54,6530.52,No
C01582,Female,0,Yes,Yes,16,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),73.96,1090.53,No
C01583,Female,0,Yes,No,27,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),112.01,3259.76,No
C01584,Male,0,Yes,Yes,65,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),18.54,1091.76,No
C01585,Female,0,Yes,Yes,34,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),93.57,2982.92,No
C01586,Male,0,Yes,No,4,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.21,478.1,No
C01587,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.11,1766.92,No
C01588,Male,0,No,Yes,39,No,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,27.71,885.71,No
C01589,Female,0,Yes,Yes,55,Yes,No,DSL,No,No,No,No,Yes,No internet service,One year,Yes,Mailed check,60.88,3542.03,No
C01590,Male,0,Yes,No,35,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,112.3,4168.45,No
C01591,Female,0,Yes,No,44,No,Yes,Fiber optic,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,72.78,3015.38,No
C01592,Male,0,No,Yes,22,Yes,No phone service,DSL,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,71.27,1496.23,No
C01593,Female,0,Yes,Yes,46,Yes,No phone service,No,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Electronic check,32.25,1558.78,No
C01594,Male,1,No,No,30,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,One year,Yes,Electronic check,18.08,554.1,Yes
C01595,Female,1,No,No,10,Yes,No,DSL,No,Yes,No,No internet service,No,No internet service,One year,No,Credit card (automatic),99.82,877.96,No
C01596,Male,0,No,No,9,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No,Two year,No,Mailed check,26.85,194.54,No
C01597,Female,0,Yes,Yes,66,Yes,No,No,No internet service,No,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,82.02,5109.69,No
C01598,Male,0,No,Yes,13,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,110.38,1517.7,No
C01599,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,39.07,375.8,No
C01600,Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,No,Electronic check,85.19,0.0,No
C01601,Female,0,No,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),25.95,110.43,No
C01602,Male,0,No,Yes,19,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,78.98,1461.62,No
C01603,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.56,225.8,No
C01604,Male,0,Yes,No,42,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,92.33,4003.72,No
C01605,Female,0,No,Yes,0,Yes,No,DSL,Yes,No,No internet service,Yes,No,No,Two year,No,Bank transfer (automatic),48.42,0.0,No
C01606,Female,0,Yes,No,56,No,No,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),64.8,3488.88,No
C01607,Male,0,Yes,Yes,63,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,78.54,4088.05,No
C01608,Female,0,No,Yes,27,Yes,Yes,No,Yes,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),35.3,1027.27,No
C01609,Male,1,Yes,Yes,36,Yes,Yes,No,No internet service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,92.91,3132.97,No
C01610,Male,0,Yes,No,46,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,One year,No,Mailed check,48.57,2030.91,No
C01611,Male,1,Yes,Yes,36,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.9,3022.38,No
C01612,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),33.99,1635.03,No
C01613,Male,0,No,No,43,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,87.5,3247.81,No
C01614,Female,0,Yes,Yes,55,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.95,1789.2,No
C01615,Female,0,No,No,27,Yes,No phone service,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,60.96,1459.9,No
C01616,Male,0,No,Yes,5,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Two year,No,Credit card (automatic),42.97,183.91,No
C01617,Female,0,Yes,No,60,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Two year,No,Electronic check,93.59,5176.95,No
C01618,Female,0,Yes,Yes,19,Yes,No,No,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.47,861.13,Yes
C01619,Female,0,Yes,Yes,1,Yes,Yes,No,Yes,No internet service,No,Yes,No,No,Two year,No,Bank transfer (automatic),107.05,116.65,No
C01620,Male,0,Yes,Yes,72,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,108.07,8113.95,No
C01621,Male,1,No,Yes,36,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.84,1474.09,No
C01622,Female,0,Yes,Yes,19,Yes,Yes,No,Yes,Yes,Yes,No internet service,No,No,Month-to-month,No,Electronic check,80.0,1280.12,No
C01623,Female,0,No,No,25,Yes,No,DSL,No internet service,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),26.86,551.54,No
C01624,Male,0,Yes,No,28,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),57.55,1558.73,No
C01625,Male,0,Yes,Yes,0,Yes,No,No,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,90.05,0.0,No
C01626,Female,0,No,No,34,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.6,3015.67,No
C01627,Male,0,No,No,69,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),81.09,5604.14,No
C01628,Male,0,No,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No,Two year,No,Credit card (automatic),46.54,2945.55,No
C01629,Female,0,No,Yes,68,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),56.18,3348.2,No
C01630,Male,0,No,Yes,32,Yes,Yes,No,No,No internet service,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),28.4,859.48,No
C01631,Female,1,Yes,Yes,50,Yes,Yes,No,Yes,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,90.62,4306.14,No
C01632,Female,0,No,Yes,11,Yes,No,DSL,No internet service,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),68.89,660.61,No
C01633,Female,0,No,No,19,No,Yes,DSL,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Mailed check,89.59,1663.11,Yes
C01634,Female,0,Yes,No,52,Yes,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,43.14,2092.95,No
C01635,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No,Two year,No,Electronic check,50.77,1991.64,No
C01636,Male,0,No,Yes,49,Yes,No phone service,DSL,No,No,No internet service,No,No,No internet service,Two year,Yes,Electronic check,51.76,2304.99,No
C01637,Male,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.6,464.37,No
C01638,Male,0,Yes,Yes,56,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,52.45,2809.81,No
C01639,Female,1,Yes,Yes,38,Yes,No,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.13,3392.41,No
C01640,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),108.63,4782.09,No
C01641,Female,1,Yes,Yes,42,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,70.34,2636.35,No
C01642,Female,0,Yes,No,49,Yes,Yes,DSL,Yes,No,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),64.01,2771.37,No
C01643,Female,0,No,Yes,22,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,21.11,426.35,No
C01644,Male,0,No,No,43,No,No phone service,No,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.8,3855.58,Yes
C01645,Female,0,Yes,Yes,37,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),19.31,680.39,No
C01646,Female,0,No,No,22,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),113.42,2514.53,No
C01647,Male,0,No,No,44,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Two year,No,Mailed check,67.41,2933.58,No
C01648,Female,0,Yes,Yes,51,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,No,Electronic check,52.54,2789.74,No
C01649,Male,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Credit card (automatic),111.35,5104.79,No
C01650,Male,0,Yes,No,7,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),20.46,136.88,No
C01651,Female,0,Yes,Yes,0,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,Two year,No,Credit card (automatic),76.72,0.0,Yes
C01652,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),73.44,477.23,No
C01653,Male,0,Yes,No,28,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),40.15,1135.98,No
C01654,Male,1,No,No,4,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),61.32,228.2,No
C01655,Female,0,Yes,Yes,46,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),83.88,3570.33,No
C01656,Female,0,No,Yes,33,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.44,3102.2,No
C01657,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Credit card (automatic),18.07,985.84,No
C01658,Female,1,Yes,No,54,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),112.62,5482.92,No
C01659,Female,0,Yes,No,42,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),34.62,1261.02,No
