gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,-1.4277074664323604,1,0,0,2,2,2,0,2,0,2,1,3,-0.6877508228339829,-1.1604517042792102,0
0,0,1,1,-1.3322169374197765,1,1,1,2,1,0,0,0,1,0,1,3,1.023267465227857,-0.885064705845201,0
0,0,1,1,0.5298483783256103,1,0,0,0,1,1,1,2,0,0,1,2,-1.614394510147522,-0.8043613746080385,0
1,0,0,0,1.6757347264766176,1,2,2,0,0,0,0,2,2,0,1,3,1.640915097701157,2.877223682188627,0
1,0,0,1,1.055046287894822,0,1,1,2,2,0,1,0,2,0,0,3,0.10936943457996871,0.6233562687223,0
1,1,0,0,0.10014099776898261,1,2,1,1,2,2,1,0,2,1,1,1,-0.6677711448175571,-0.3332187056204612,0
0,0,0,1,-0.9025095568631487,1,1,2,0,2,0,2,0,0,0,0,0,-0.4614292977168843,-0.7255214209333446,0
1,0,1,1,1.055046287894822,0,2,2,1,2,0,0,0,0,0,0,2,-1.4917606243915296,-0.5733081694449346,0
1,0,0,1,-0.9502548213694407,0,2,2,1,0,0,0,1,1,0,1,1,1.719111423730961,-0.170594112630908,0
1,0,0,0,-1.0934906148883166,1,0,1,1,0,0,2,0,2,0,1,1,-1.5861473791587823,-1.1273767525453902,0
0,0,1,1,-0.28182111828135314,1,2,1,2,0,0,2,1,0,1,1,0,0.5558118950849307,0.2420373783785469,0
1,0,1,0,-0.6160379698253969,1,1,0,2,1,2,0,0,0,0,1,1,-0.1824027599012832,-0.4565383797245669,0
0,1,1,1,1.1027915524011138,1,1,0,2,2,0,1,2,2,0,1,0,1.5785647232016213,2.4655575554585236,0
1,1,0,1,0.38661258480673444,1,1,1,1,2,2,0,0,0,1,0,1,-0.8668789705674551,-0.17768280498451655,0
1,0,0,0,-1.6186885244575282,1,0,1,1,0,2,2,2,1,2,1,2,0.1283156809748551,-1.2299186443113654,0
1,1,1,1,0.00465046875639867,0,0,1,0,2,0,0,1,2,0,0,0,-0.04461187702938145,-0.030509653047603225,0
0,0,0,0,0.29112205579415046,1,1,1,0,1,2,0,2,2,1,1,0,0.7225388633599314,1.0045909703207607,0
1,1,1,0,0.14788626227527457,1,2,0,2,2,1,0,1,2,1,1,0,-1.4862489890766533,-0.7349786233211754,0
1,0,0,0,0.8640652298696541,1,0,1,0,1,2,1,0,2,0,0,1,-1.0487629359583654,-0.056585713756126595,0
1,0,1,0,0.10014099776898261,1,2,1,1,2,0,1,0,0,2,0,1,-0.976422722450617,-0.4214204477716546,0
0,0,1,1,-1.0457453503820247,1,0,1,1,2,1,2,2,2,1,1,0,0.8451727491159241,-0.5235189454790906,0
1,0,1,0,-1.5709432599512363,1,0,1,1,0,2,1,2,1,1,1,2,-1.0649533646958138,-1.2329550517249064,1
1,0,1,0,-0.5682927053191049,1,0,0,2,1,0,1,2,2,2,1,2,0.27230715357599267,-0.2447251091522547,0
1,0,1,0,-1.1412358793946085,1,0,2,0,2,1,2,2,0,0,1,3,-0.9740113820003586,-1.0400393481791974,0
0,1,1,1,-0.1863305892687692,1,1,0,1,2,0,1,1,1,1,1,0,1.2747358264690778,0.7357650814365285,0
0,0,0,1,-0.9980000858757326,1,0,1,2,0,0,2,1,1,0,1,3,1.5551402731133979,-0.29822425049397755,0
0,0,0,0,0.2433767912878585,1,0,2,2,1,0,2,2,1,0,1,1,0.0811223035912291,0.4092474516950187,0
0,0,1,1,1.3892631394388657,1,1,0,0,1,1,1,0,1,1,0,3,-0.4972549272635787,0.6622458564643056,1
0,0,0,1,0.8640652298696541,0,1,1,1,0,1,0,2,2,0,1,0,-0.9085607126362054,-0.17123394709512926,0
1,0,0,0,0.2433767912878585,1,1,1,2,2,1,1,1,2,0,0,2,-1.5496327951977282,-0.8665375692978838,0
0,0,0,0,-0.13858532476247723,1,1,0,2,1,0,0,1,1,0,1,3,-0.788682644537651,-0.3930432280251428,0
0,0,0,1,-0.3295663827876451,1,2,1,1,0,1,1,0,0,0,0,1,0.5534005546346722,0.0392884293827017,0
0,0,1,1,-1.1412358793946085,1,1,1,2,0,2,1,1,0,0,1,0,0.13382731628973155,-0.8654543407751235,0
0,0,0,1,-1.1412358793946085,1,1,0,2,0,2,1,2,1,2,1,3,1.5616853400498132,-0.6512725601685889,0
0,0,0,1,-0.9025095568631487,1,1,1,0,0,0,0,1,0,2,0,1,-0.3443070472757676,-0.7155310231586629,0
0,0,0,0,-0.23407585377506118,1,2,0,0,0,1,0,2,1,0,1,3,0.6911914375065739,0.3144228615808341,0
1,0,1,1,0.10014099776898261,1,1,2,0,2,0,2,0,1,2,0,3,-0.02049847252679855,0.2055275258368027,0
1,1,1,1,0.4343578493130264,1,2,1,0,1,0,0,1,2,0,1,2,0.060453671160443534,0.4545746721603728,0
0,1,0,1,-0.37731164729393707,1,0,0,0,0,1,0,0,2,0,1,3,-0.7910939849879093,-0.652052709208297,0
0,0,0,0,1.1982820814136979,1,2,2,1,2,0,0,2,1,0,0,0,-0.14003206341817329,0.6551066508635218,0
0,0,0,1,1.1982820814136979,1,1,1,2,2,1,1,0,2,1,0,2,-0.08491571026941278,0.5049644425093013,0
0,0,0,0,0.959555758882238,1,2,0,1,0,0,0,2,0,1,1,0,0.7356289972327624,1.653450468037284,0
1,0,0,0,-0.9980000858757326,1,2,0,1,1,1,1,2,2,0,1,0,1.549628637798522,-0.5101497727266795,0
0,0,1,0,0.9118104943759461,1,2,1,0,0,0,1,1,1,2,0,0,-0.5771736393292818,0.26914054177963587,0
1,0,1,1,-1.2844716729134844,1,2,0,1,0,2,1,1,1,0,0,3,-1.5761575401505692,-1.1892105796710468,1
1,0,0,1,-0.3295663827876451,1,2,0,2,1,2,1,1,1,0,1,2,0.003959409182963798,-0.23381986034539698,0
1,0,0,0,-0.5682927053191049,1,2,1,1,0,0,0,2,0,1,0,1,0.1713753318723244,-0.23627817170793097,0
1,0,0,1,-1.5231979954449444,1,2,2,1,2,0,1,2,2,2,1,3,-1.1369491009963826,-1.232545333164484,0
0,0,1,0,1.3415178749325738,1,2,1,0,2,2,0,2,2,0,0,0,0.9230245979385487,2.2184972635238505,0
1,0,1,0,0.5775936428319023,1,0,1,1,1,2,2,0,2,0,0,3,1.703954426615052,1.285220121294968,0
0,0,0,1,-1.6186885244575282,1,0,2,1,1,2,2,2,1,2,1,1,1.567541452571869,-1.1927689573054,0
0,0,1,0,0.38661258480673444,1,1,0,0,0,0,1,1,0,0,0,3,-1.037050710914254,-0.4264886102382488,0
1,0,0,0,-1.0934906148883166,1,1,0,2,2,2,2,1,1,0,0,1,1.3226181582670635,-0.6603537194941143,0
1,1,1,1,-0.3295663827876451,1,1,2,0,2,0,2,0,2,0,0,2,0.7280504986748079,0.20819350277105766,0
1,0,1,0,1.4847536684514497,1,1,1,0,0,1,2,1,0,1,1,0,-0.14382131269715057,1.0057471624227745,0
0,1,1,1,-0.9025095568631487,1,1,0,1,1,0,1,2,2,0,1,1,0.15794072079231397,-0.7359720505156241,0
1,0,1,1,1.1982820814136979,1,1,1,0,2,0,2,2,1,1,1,0,1.2330540844003277,1.5903089090680873,0
0,1,1,0,0.00465046875639867,1,0,2,0,2,0,1,1,1,0,1,0,-0.05253485279451594,0.025515150652887626,1
0,0,1,0,-0.5682927053191049,0,0,0,2,0,2,0,1,0,1,0,3,-0.42457023654865056,-0.5146342265592473,0
0,0,0,1,0.5298483783256103,1,0,1,1,1,0,2,2,0,2,1,1,-0.006719384239608666,0.3700267215548634,0
0,0,0,0,1.3415178749325738,0,2,0,2,0,1,1,2,0,1,1,3,0.29194235438523847,1.3590031376691067,0
1,0,0,1,0.7685747008570701,1,2,1,2,2,0,0,2,2,0,0,2,-1.0649533646958138,-0.17013388082331035,0
1,0,0,0,1.7234799909829095,1,1,1,0,0,1,2,1,2,2,1,2,1.4114932777194402,3.0339775133397997,0
1,0,0,1,-1.0457453503820247,1,0,0,2,0,0,2,1,0,0,1,1,0.6226404732778029,-0.7093852447523277,0
1,0,0,0,0.5775936428319023,1,1,1,2,1,1,1,2,1,0,0,0,0.4803713867125641,0.8763490609085675,0
1,0,0,1,1.4847536684514497,1,0,1,0,0,1,2,1,1,0,0,3,-1.3767052371934918,-0.2535144141607668,0
1,0,0,0,-1.1889811439009006,1,0,0,0,2,2,2,0,0,0,0,1,0.37909508780171636,-0.7984400995224827,0
0,0,0,0,1.055046287894822,1,1,1,1,2,1,1,1,1,0,1,1,-1.301953683235485,-0.32593357286117075,0
1,0,1,1,0.00465046875639867,1,1,1,0,1,0,0,1,1,0,1,3,-1.44904545070124,-0.7242473645879217,0
0,0,0,1,1.150536816907406,1,2,1,0,0,1,0,2,1,0,0,0,0.11178077503022725,0.7656352482662231,0
0,0,0,0,0.29112205579415046,1,0,2,0,1,1,2,1,0,2,0,2,-0.3215715516019039,0.20511219469336073,0
0,0,1,0,1.5802441974640336,1,2,0,1,0,1,1,2,2,0,0,1,0.32570112068885454,1.588496044752794,0
0,1,0,0,0.10014099776898261,1,2,0,2,1,2,0,1,2,0,1,1,-1.412530866740186,-0.7191904272873665,1
1,0,0,0,0.9118104943759461,1,2,1,0,0,0,0,1,2,0,1,2,-0.2233955475556739,0.2800121150883768,0
1,0,1,1,1.2460273459199898,1,2,1,1,1,1,0,1,0,0,0,2,-1.1149025597368782,-0.1620910493563896,0
0,0,1,0,0.4343578493130264,1,0,2,0,0,0,0,2,1,0,1,3,1.7115329251730065,1.7681323768744035,0
0,0,1,0,-1.2367264084071925,1,0,0,2,2,0,1,1,2,0,0,3,0.22959197988570332,-0.8719593244947055,0
1,0,0,1,1.1982820814136979,1,2,1,2,0,1,0,1,1,0,1,0,0.6688004190398902,1.1345334923878578,0
0,0,0,0,-0.5682927053191049,0,0,1,0,0,2,0,0,1,2,1,2,-0.5906082504092922,-0.6356246787102671,0
1,0,0,1,1.6279894619703257,1,2,2,0,0,2,0,2,0,1,0,2,-1.3932401431381198,-0.4009457449165764,0
0,1,0,0,0.7208294363507782,1,1,1,1,1,0,2,2,0,0,1,2,1.6722625235545145,2.369761988481968,0
0,0,0,1,-1.5709432599512363,1,2,1,2,2,2,0,1,0,1,1,2,-0.727021224452475,-1.2117170375791786,0
1,0,0,1,1.055046287894822,1,1,0,0,1,2,2,1,0,2,1,0,-0.24854238367979611,0.2997235066528051,0
1,0,0,0,1.6757347264766176,1,2,1,0,2,1,0,0,2,2,0,0,0.5382435575187631,2.2287907407815846,0
1,0,0,1,-0.8070190278505648,1,2,0,0,1,2,1,2,1,0,1,0,-1.637130005821386,-1.0610977596683018,0
1,0,0,0,1.2460273459199898,1,0,2,0,0,1,1,0,2,0,0,3,1.0962966331499653,1.8517093506175417,0
1,0,0,1,0.8163199653633622,0,1,0,1,0,2,1,2,1,2,0,1,0.14381715529794417,0.885284293075586,0
1,0,1,1,0.959555758882238,1,0,1,1,1,1,2,0,2,2,0,2,-0.754923878234035,0.055160814161802726,0
1,0,0,1,0.19563152678156653,1,2,0,2,0,0,2,1,1,0,1,3,-1.5086400075433375,-0.7542859089082009,0
0,0,1,0,-1.6186885244575282,1,1,2,2,1,0,0,2,0,0,0,0,-1.157617733427168,-1.261326658888399,0
1,0,0,0,-1.4754527309386523,1,2,1,1,1,1,1,2,0,2,0,0,1.3911691224958351,-1.0233699766113293,0
0,1,1,1,-1.5231979954449444,1,1,2,2,2,2,0,1,1,0,1,3,0.6639777381393736,-1.1144397486854791,1
1,1,0,0,-1.5231979954449444,1,1,0,1,0,1,0,2,2,1,0,3,-0.8534443594874447,-1.2142707628530436,0
1,0,0,1,0.8163199653633622,1,2,0,0,0,2,1,1,1,2,1,3,-1.4945164420489678,-0.5273579522644178,0
0,0,1,1,0.48210311381931836,1,2,1,0,0,2,0,1,0,0,0,3,0.679823689669642,0.7532426649592021,0
0,0,1,0,0.5775936428319023,1,0,1,1,1,0,2,0,0,0,1,1,0.2685179042970154,0.5828839325687997,0
0,0,1,1,-1.3322169374197765,1,0,0,0,2,0,2,1,0,1,0,0,-0.3153709618726684,-1.0138566483933038,0
0,0,1,0,-0.8070190278505648,1,2,1,0,0,2,1,2,2,1,1,1,-0.45798452564508674,-0.7424096832389725,0
1,0,1,1,1.150536816907406,1,0,0,1,1,1,1,2,1,0,0,3,-0.9684997466854828,-0.0018630293161561577,0
1,0,1,0,-0.09084006025618527,1,0,1,0,0,1,1,2,2,0,0,3,0.606794521747534,0.4799716103235385,0
1,1,0,1,0.6253389073381943,1,2,1,2,2,2,1,1,0,2,0,3,1.6543497087811674,2.1058078216586478,0
1,0,0,1,1.1982820814136979,1,1,1,0,1,1,0,1,0,0,1,3,-1.1114577876650809,-0.25477163275713127,0
1,0,1,1,-0.9502548213694407,1,2,1,2,1,0,0,2,2,0,1,1,0.354637206091954,-0.6337500759817594,0
0,0,0,1,-1.6186885244575282,1,0,0,1,1,2,1,0,1,0,0,3,-0.24716447485107687,-1.2216344717746068,0
1,1,0,1,-0.23407585377506118,1,2,2,2,1,1,1,1,2,2,1,0,-0.16862367161409308,-0.2949072139294624,0
1,0,1,0,-1.1412358793946085,1,2,2,0,2,2,0,2,0,0,1,3,-0.8386318395787152,-1.028084546347696,0
0,1,0,0,1.7234799909829095,1,1,1,2,1,2,0,2,1,0,1,0,1.1479682142269283,2.219602942378689,0
0,0,0,1,1.4847536684514497,0,1,1,0,1,0,2,2,1,2,1,0,-0.03462203802116836,0.8061468725008596,0
0,0,1,1,-1.0934906148883166,0,0,0,0,1,1,0,2,1,1,1,2,0.16758608259334712,-0.7526638724155701,0
1,0,1,0,-1.2367264084071925,1,0,1,2,2,2,1,2,0,0,0,2,-0.6626039867098608,-1.0138959364744402,0
0,0,0,0,0.9118104943759461,1,0,1,0,0,2,1,2,0,2,0,0,-1.0904446780271158,-0.0719585786464936,0
0,0,0,1,1.4370084039451576,1,0,1,2,0,1,2,2,0,2,1,0,-1.423898614577118,-0.27621169989156075,0
0,0,1,1,-0.37731164729393707,1,0,2,0,2,1,2,0,0,0,0,0,0.7618092649784235,-0.0596333463357064,0
0,1,1,1,-1.3322169374197765,1,2,0,1,2,1,2,2,2,0,0,3,-1.0401510057788717,-1.1582740220676504,0
0,0,0,1,1.4370084039451576,1,2,0,1,1,1,0,2,1,0,1,1,0.6781013036337434,2.2631790369419638,0
1,0,0,1,-0.5682927053191049,1,0,1,2,2,2,0,1,2,0,1,0,-0.36463120249937325,-0.598284163881639,0
1,0,1,1,0.2433767912878585,1,1,1,2,0,1,1,2,0,1,1,1,-0.27644503746135607,-0.06259679016999414,0
0,0,1,0,-1.3322169374197765,0,1,0,1,0,2,1,2,0,0,1,1,-0.09042734558428873,-0.9814888821199387,0
0,0,0,1,0.14788626227527457,1,0,1,1,0,2,2,0,1,0,0,1,-0.44351648294353696,-0.11873945811389391,0
0,0,1,1,-0.5682927053191049,1,2,0,1,2,1,2,0,1,1,0,2,-1.3729159879145145,-0.9682600239430146,0
0,0,1,0,-1.5231979954449444,1,1,1,1,2,0,0,0,0,0,0,1,-0.6457246035580527,-1.1781762414547412,0
0,0,0,0,-1.2367264084071925,1,1,1,0,1,0,1,0,0,0,1,0,0.5864703665239288,-0.7720946348290241,0
0,0,1,0,1.055046287894822,1,1,2,2,1,0,1,2,1,0,1,0,0.5933599106675236,0.9958409533933847,0
1,0,1,1,0.05239573326269064,1,1,1,2,1,2,2,0,0,0,0,2,-0.727021224452475,-0.2648518318601248,1
0,0,1,0,1.6757347264766176,1,2,2,1,1,2,0,2,2,1,1,3,-0.12211924864482619,1.0600825786344004,1
0,0,1,1,-1.5231979954449444,1,2,1,2,1,0,1,2,2,0,1,0,-1.0497963675799047,-1.2154943059512913,0
0,1,1,0,0.5298483783256103,1,1,2,2,2,1,1,0,1,0,1,2,-0.9908907651521667,-0.18371071914744252,0
0,0,1,0,-0.9025095568631487,0,2,2,0,0,2,0,0,2,0,0,3,-1.642641641136262,-1.084345078535005,0
1,1,0,0,1.5802441974640336,1,2,1,0,1,1,2,0,0,1,1,1,1.3970252350178904,2.3981728837265965,0
0,0,1,1,0.00465046875639867,1,0,1,2,1,2,2,2,1,0,1,3,-0.9898573335306274,-0.6105588829452508,0
1,0,1,0,1.1027915524011138,1,0,1,0,0,0,0,2,0,0,0,1,-0.9312962083100693,-0.1777726063128282,0
0,0,0,0,0.5298483783256103,1,0,1,1,0,0,0,1,0,0,1,2,-0.7501011973335183,-0.11477136191911878,0
0,0,0,0,-0.42505691180022903,0,0,0,2,0,1,0,2,1,0,1,2,-1.2795626647688008,-0.9200198728905482,0
0,0,0,1,1.5324989329577416,1,1,2,0,0,1,1,0,0,0,0,0,0.5013844963505291,1.614302701476382,0
0,1,1,1,0.14788626227527457,0,0,1,0,2,2,0,2,2,0,0,2,-1.461446630159711,-0.8357244885209159,0
1,0,0,1,0.38661258480673444,1,0,0,2,0,2,2,0,0,2,1,1,-1.2561382146805777,-0.5781406034247104,0
0,0,0,1,1.1982820814136979,0,2,1,2,1,2,1,0,2,2,0,2,0.5203307427454159,1.014530854848267,0
1,0,0,1,1.00730102338853,1,1,2,1,0,2,0,0,0,2,1,1,-0.5410035325754075,0.4619383810819359,0
1,0,1,0,1.4370084039451576,1,2,2,0,1,1,0,1,1,0,1,1,0.740107200926099,1.564721143082259,0
0,0,0,0,0.9118104943759461,1,2,1,2,2,0,0,2,0,2,0,1,0.2165018460128723,0.7645969204076185,0
1,1,1,1,0.14788626227527457,1,2,0,0,1,1,2,1,1,2,1,1,-0.8320867726422999,-0.27753626948415894,0
1,0,1,0,0.14788626227527457,1,0,1,0,2,1,2,0,1,0,1,3,0.5413438523833809,0.5803694953760707,0
0,1,0,0,-0.1863305892687692,1,1,1,0,1,0,2,1,0,0,1,1,-1.3184885891801132,-0.8337600844640963,0
0,0,1,1,-1.4754527309386523,1,0,0,0,2,1,1,1,2,0,0,2,0.14347267809076472,-1.1297564877456514,0
0,0,1,1,-0.8547642923568568,0,1,2,2,0,1,2,1,0,0,0,1,-0.2020379607105292,-0.6590572128166133,1
0,0,1,1,0.14788626227527457,1,2,0,2,2,2,0,2,2,2,1,3,-0.7907495077807294,-0.3915053802778041,0
0,0,1,0,1.055046287894822,0,1,1,1,0,1,2,0,0,1,1,1,0.37840613338735696,1.3522119122155305,0
0,0,1,1,1.055046287894822,1,2,0,2,2,1,1,1,2,0,1,0,1.3084945927726939,1.9252847014199597,0
1,0,0,1,0.5298483783256103,1,0,2,0,0,1,2,1,1,0,1,2,1.7525257128273972,1.5383420028906833,0
0,1,1,1,0.19563152678156653,1,2,0,1,2,1,1,0,2,0,1,1,0.3914962672601875,0.37074513218135746,0
1,0,1,0,-1.1412358793946085,1,0,1,2,1,1,0,2,1,2,1,1,-0.31468200745830877,-0.8898634643268599,0
0,1,1,0,0.38661258480673444,1,0,2,2,1,2,1,0,1,2,0,2,-0.9392191840752036,-0.21872201202298458,0
1,1,1,0,0.7685747008570701,1,0,0,1,1,2,2,0,0,0,1,0,-0.8282975233633226,-0.2503825928358947,0
1,0,0,1,0.2433767912878585,1,2,0,2,0,0,0,2,1,0,0,2,-0.05494619324477399,0.16689611691369335,0
1,0,0,0,1.2460273459199898,1,0,0,2,1,1,2,0,1,0,1,2,-0.444894391772256,0.2566132564801474,0
0,0,1,1,-0.472802176306521,1,1,1,2,1,1,2,1,0,0,0,2,1.4566197918599881,0.2176731554909663,0
1,0,1,1,0.05239573326269064,1,1,1,0,2,2,0,2,2,0,0,2,-0.4414496197004584,-0.074675068827924,0
0,0,0,0,1.1027915524011138,1,1,1,1,1,0,0,0,0,2,0,2,-0.42353680492711127,0.380084470325779,0
1,0,1,1,-1.4277074664323604,1,1,0,1,0,1,2,2,2,0,0,2,-0.3884001297947762,-1.0898566350601386,0
0,0,1,0,-1.5231979954449444,1,0,1,0,0,2,0,1,2,0,0,3,1.1879275702597798,-1.0685456573351573,0
0,0,0,1,0.38661258480673444,1,1,2,1,2,2,2,1,0,0,0,2,0.5413438523833809,0.9375037654888668,0
1,0,0,1,1.00730102338853,1,2,2,2,0,1,1,2,1,0,1,2,0.4138872857268717,1.333639875004058,0
0,0,1,0,-0.28182111828135314,0,1,1,0,0,1,1,2,2,0,1,0,-0.5602942561774737,-0.57205095084857,0
0,0,0,1,-0.6637832343316888,1,1,2,0,2,0,2,2,1,0,0,2,1.1228213781028062,-0.21617951191515827,0
0,0,1,0,0.2433767912878585,1,2,2,0,1,2,1,1,2,0,0,1,-1.5895921512305797,-0.8340463261980902,0
1,1,1,0,-1.2844716729134844,1,2,1,1,2,2,2,1,0,0,0,1,1.306772206736795,-0.8407084622422178,1
0,0,1,1,-0.23407585377506118,1,1,0,0,2,1,0,1,2,2,1,0,0.0611426255748034,-0.14446192609218972,0
0,0,1,1,0.7685747008570701,1,0,2,0,1,1,1,1,1,2,0,0,-0.33741750313217267,0.3034502617777425,0
1,0,0,1,-0.3295663827876451,1,2,2,0,2,2,0,0,1,1,1,0,0.006715226840401775,-0.08949790058238156,0
1,0,0,1,0.10014099776898261,1,0,0,1,0,0,2,1,1,1,1,0,0.5992160231895794,0.39814014989945956,0
0,0,0,1,-0.28182111828135314,1,0,2,1,2,2,2,2,0,0,0,3,-1.6784672706829564,-0.9597794110005741,0
1,0,1,1,-1.66643378896382,0,1,1,1,1,0,1,2,0,0,0,1,1.309528024394233,-1.2317427337926978,0
0,0,0,1,-1.1889811439009006,1,0,0,0,1,0,0,0,1,1,0,3,-0.16862367161409308,-0.881887983856173,0
1,0,1,1,0.10014099776898261,1,0,1,2,2,0,2,0,0,0,1,2,-0.5296357847384756,-0.3277295994274057,1
1,0,0,1,1.3892631394388657,1,0,0,1,1,2,2,0,0,1,0,0,-1.2420146491862076,-0.18989578563491405,0
1,0,1,1,-1.1412358793946085,1,1,1,2,2,1,0,2,0,0,1,3,-0.19377050773821505,-0.9161696409391822,0
1,1,1,1,0.4343578493130264,1,2,1,2,0,1,0,0,0,0,0,3,0.003959409182963798,0.2868314034570499,0
0,0,0,0,-0.472802176306521,1,1,1,1,0,2,2,0,0,0,0,1,-0.31847125673728605,-0.5172496902463269,0
1,0,1,1,-0.9502548213694407,1,2,1,1,1,0,0,2,0,1,0,3,0.638141947600892,-0.48179500331224556,0
0,0,1,1,1.1027915524011138,1,0,1,2,1,2,1,2,0,0,0,2,-0.25853222268800896,0.5786183694739918,0
0,0,0,1,1.2937726104262819,1,2,0,1,2,1,0,1,0,0,0,2,1.6219688513062702,2.5991201935731874,0
0,1,0,0,-0.09084006025618527,1,2,2,2,0,0,1,0,0,0,0,1,0.36221570464990854,0.34436599198978196,0
1,0,1,1,1.5802441974640336,1,2,1,2,1,2,0,2,2,0,1,1,1.086651271348932,1.8577204270314094,0
1,0,1,0,-0.3295663827876451,1,2,1,0,0,2,2,0,1,0,1,1,-1.342601993682696,-0.8488410950374503,0
1,0,1,0,1.6279894619703257,1,0,1,2,2,2,2,1,0,0,1,1,-0.34051779799679033,1.061227545570375,0
1,0,1,1,1.2460273459199898,1,2,2,0,0,0,0,0,2,1,1,3,-0.5509933715836203,0.23407312307389888,0
0,0,0,1,-0.42505691180022903,1,2,0,0,2,0,0,0,2,2,0,2,0.2585280652888023,-0.17067268879318084,0
1,1,0,1,1.1027915524011138,1,0,0,1,1,2,2,1,2,1,1,0,1.273013440433179,1.734344627097109,0
0,0,1,0,0.00465046875639867,1,2,2,1,1,1,0,0,2,2,0,2,-1.4504233595299592,-0.7411244017275107,0
1,0,1,0,-0.7115284988379809,1,1,1,2,1,1,2,1,2,2,0,0,-1.4704030375463848,-1.0280340331005207,0
1,0,1,0,1.4847536684514497,1,2,0,1,1,0,2,1,1,0,0,2,1.2354654248505856,2.2145291673290752,0
0,0,1,1,-0.8070190278505648,0,1,1,1,2,1,2,1,2,0,1,1,-0.9822788349726729,-0.8835998216771157,0
1,0,0,1,1.4847536684514497,1,1,1,1,2,2,1,0,1,2,1,0,0.6036942268829165,1.4543047973399477,0
1,0,0,0,1.2937726104262819,1,1,1,1,1,0,1,0,2,0,0,2,0.16586369655744845,0.9840994297166241,0
0,0,0,0,-0.9502548213694407,1,0,1,2,1,2,1,2,1,0,1,1,1.1748374363869494,-0.44790622704060035,0
1,0,0,0,-1.1889811439009006,0,1,2,0,0,2,2,0,1,0,1,2,-1.287830117741115,-1.124823027271525,0
0,0,1,0,-0.7115284988379809,1,1,2,0,2,0,2,0,2,0,0,0,-1.2712952117964869,-0.945091281238584,0
0,0,1,1,-0.9502548213694407,1,0,2,0,0,2,0,1,0,0,0,0,0.2144349827697937,-0.642892973720499,0
1,0,1,1,-1.2844716729134844,1,0,1,1,2,1,1,1,1,0,1,1,1.5696083158149476,-0.7396539049764057,0
0,0,0,0,1.3415178749325738,1,1,0,1,2,2,2,0,0,0,1,0,-0.2792008551187943,0.8477585630073152,0
0,0,0,1,-0.7115284988379809,0,0,1,2,1,2,0,0,0,0,1,1,-0.5854410923015957,-0.7595785746955744,0
1,0,0,0,0.6253389073381943,1,2,1,0,1,1,0,0,2,2,1,3,0.38805149518839016,0.5307935495649674,0
1,1,0,0,-1.0934906148883166,1,1,0,2,0,0,1,2,0,0,1,2,1.514491962666187,-0.45605008500187183,0
1,1,1,1,1.2937726104262819,1,1,1,0,1,0,1,2,1,2,1,2,1.188961001881319,2.5294624257183695,1
0,1,1,1,0.48210311381931836,1,2,1,2,1,1,1,1,2,1,0,1,1.740469010576106,1.3881605064553266,0
0,1,0,1,-0.37731164729393707,1,0,2,2,1,2,2,0,0,2,1,3,-1.6443640271721607,-1.0022835022071275,0
1,0,0,0,-0.0430947957498933,1,2,0,2,2,1,2,1,0,2,1,2,-1.3302008142242248,-0.7477584748565408,0
0,1,1,0,0.7208294363507782,1,2,1,0,1,0,1,2,2,0,1,0,0.3976968569894233,0.8900718263912061,0
0,1,1,1,-1.4277074664323604,0,0,1,1,1,0,0,2,2,2,0,1,1.1321222626966594,-0.9571807850625528,0
1,0,1,1,-0.37731164729393707,1,0,0,0,2,2,2,2,2,2,0,0,-0.7304659965242724,-0.6984856085284895,0
1,0,1,1,-1.2367264084071925,1,1,0,1,0,1,2,1,0,0,0,3,-0.8906478978628584,-1.0556535541394023,0
1,0,1,0,-0.1863305892687692,1,1,0,2,1,2,1,2,2,0,1,1,1.0150000122555431,0.1369922745858817,0
0,0,0,0,-1.4754527309386523,1,1,0,0,1,0,2,0,2,0,0,2,-1.5268972995238645,-1.2336453994363028,0
0,0,1,1,-0.23407585377506118,1,0,0,1,2,0,1,1,2,0,0,1,-0.4376603704214811,-0.28734706460221726,0
1,0,1,1,0.6730841718444862,0,1,2,0,1,2,2,2,1,1,1,2,0.037029221072220495,0.5173794761484002,0
0,0,0,0,1.00730102338853,1,2,0,0,1,2,0,1,1,0,1,3,0.22683616222826486,0.7198421834102519,0
1,0,1,1,-0.520547440812813,1,1,2,0,2,0,2,1,2,1,1,0,0.8121029372266678,0.11171320066612511,0
1,0,1,0,0.4343578493130264,1,0,2,2,0,1,1,1,1,0,0,1,-0.4882985198769049,0.15446424552553592,0
1,1,0,1,-0.37731164729393707,0,0,1,1,2,0,0,2,0,0,1,0,0.4087201276191752,-0.0014252478406362819,0
0,0,0,0,-1.5709432599512363,1,1,0,2,1,2,0,2,2,1,1,2,0.3136444184375633,-1.1762567380620774,0
0,1,0,0,-1.1412358793946085,1,0,1,1,0,1,1,0,0,0,1,1,0.18239860250207682,-0.873934953717564,0
0,0,0,1,0.10014099776898261,1,0,0,2,2,2,0,0,2,0,0,0,0.5055182228366862,0.6127877748966113,0
